tokens,labels
"['Eastwards', 'of', 'this', 'the', 'great', 'Kashgar', 'depression', 'which', 'includes', 'the', 'Tarim', 'desert', 'separates', 'Russia', 'from', 'the', 'vast', 'sterile', 'highlands', 'of', 'Tibet', 'and', 'a', 'continuous', 'series', 'of', 'desert', 'spaces', 'of', 'low', 'elevation', 'marking', 'the', 'limits', 'of', 'a', 'primeval', 'inland', 'sea', 'from', 'the', 'Sarikol', 'meridional', 'watershed', 'to', 'the', 'Khingan', 'Mount', 'Blackburn', 'on', 'the', 'western', 'borders', 'of', 'Manchuria', 'divide', 'her', 'from', 'the', 'northern', 'provinces', 'of', 'China', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Wild', 'sheep', 'and', 'goats', 'live', 'in', 'the', 'Rocky', 'Mountains', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['When', 'quite', 'a', 'lad', 'Aisin', 'Gioro', 'was', 'elected', 'chief', 'over', 'three', 'contending', 'clans', 'and', 'established', 'his', 'capital', 'at', 'Otoli', 'near', 'the', 'Chang', 'pai', 'Shan', 'K2', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O']"
"['The', 'Taconic', 'Mountains', 'rise', 'in', 'very', 'irregular', 'masses', 'to1500', '2000ft', '.', 'and', 'reach', 'their', 'maximum', 'elevation', 'in', 'Mount', 'Equinox', 'at', '3816', 'ft', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['East', 'of', 'the', 'Ain', 'forests', 'of', 'fir', 'and', 'oak', 'abound', 'on', 'the', 'Gunung', 'Slamet', 'the', 'lower', 'slopes', 'of', 'which', 'give', 'excellent', 'pasture', 'for', 'sheep', 'and', 'cattle', 'and', 'much', 'cheese', 'is', 'produced', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['In', 'Borneo', 'some', 'of', 'the', 'temperate', 'forms', 'of', 'Australia', 'appear', 'on', 'the', 'higher', 'Bogda', 'Shan', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O']"
"['But', 'the', 'news', 'from', 'Dresden', 'was', 'so', 'alarming', 'that', 'at', 'the', 'last', 'moment', 'he', 'changed', 'his', 'mind', 'and', 'sending', 'Vandamme', 'alone', 'over', 'the', 'Margherita', 'he', 'hurried', 'with', 'his', 'whole', 'army', 'to', 'the', 'threatened', 'point', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['In', 'smelting', 'at', 'once', 'in', 'the', 'same', 'blast', 'furnace', 'ores', 'of', 'different', 'character', 'the', 'old', 'use', 'of', 'separate', 'processes', 'of', 'precipitation', 'roasting', 'and', 'reduction', 'and', 'general', 'reduction', 'prevailing', 'in', 'the', 'Harz', 'Mountains', 'Freiberg', 'and', 'other', 'places', 'to', 'suit', 'local', 'conditions', 'has', 'been', 'abandoned', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'climate', 'of', 'Siberia', 'however', 'cannot', 'be', 'called', 'unhealthy', 'except', 'in', 'certain', 'localities', 'where', 'goitre', 'is', 'common', 'as', 'it', 'is', 'on', 'the', 'Lena', 'in', 'several', 'valleys', 'of', 'Nerchinsk', 'and', 'in', 'the', 'Altai', 'Mountains', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Its', 'name', 'wedge', 'is', 'due', 'to', 'its', 'position', 'on', 'a', 'hill', 'between', 'two', 'streams', 'the', 'Stura', 'and', 'the', 'Gesso', 'with', 'fine', 'views', 'of', 'the', 'Mount', 'Kenya', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O']"
"['Many', 'of', 'the', 'block', 'Meru', 'of', 'the', 'Great', 'Basin', 'are', 'of', 'complicated', 'internal', 'structure', 'showing', 'rocks', 'of', 'all', 'ages', 'slate', 'limestone', 'quartzites', 'granite', 'multi', 'coloured', 'volcanic', 'rocks', 'and', 'large', 'areas', 'of', 'lava', 'overflow', '.']","['O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Of', 'the', 'two', 'divisions', 'Kara', 'Kirghiz', 'and', 'Kassak', 'Kirghiz', 'into', 'which', 'the', 'Kirghiz', 'tribes', 'are', 'divided', 'by', 'Russian', 'authorities', 'the', 'Kassak', 'Kirghiz', 'is', 'the', 'more', 'closely', 'allied', 'to', 'the', 'Mongol', 'type', 'the', 'Kara', 'Kirghiz', 'who', 'are', 'found', 'principally', 'in', 'the', 'valleys', 'of', 'the', 'Tian', 'shan', 'and', 'Altai', 'Jebel', 'Toubkal', 'being', 'unmistakably', 'Turkish', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O']"
"['He', 'started', 'in', 'July', 'crossed', 'the', 'Muchenja', 'Mountains', 'and', 'reached', 'the', 'capital', 'of', 'the', 'Cazembe', 'where', 'he', 'died', 'of', 'fever', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'whole', 'of', 'the', 'district', 'known', 'in', 'ancient', 'times', 'as', 'Samnium', 'a', 'part', 'of', 'which', 'retains', 'the', 'name', 'of', 'Sannio', 'though', 'officially', 'designated', 'the', 'province', 'of', 'Campobasso', 'is', 'occupied', 'by', 'an', 'irregular', 'mass', 'of', 'Mount', 'Paget', 'of', 'much', 'inferior', 'height', 'to', 'those', 'of', 'Central', 'Italy', 'and', 'broken', 'up', 'into', 'a', 'number', 'of', 'groups', 'intersected', 'by', 'rivers', 'which', 'have', 'for', 'the', 'most', 'part', 'a', 'very', 'tortuous', 'course', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['There', 'have', 'been', 'repeated', 'stories', 'of', 'diamonds', 'obtained', 'from', 'the', 'Finley', 'Mountains', 'which', 'are', 'volcanic', 'in', 'the', 'central', 'province', 'but', 'all', 'specimens', 'sent', 'home', 'except', 'one', 'have', 'hitherto', 'proved', 'to', 'be', 'quartz', 'crystals', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Numerous', 'large', 'caves', 'exist', 'in', 'the', 'Mount', 'Fuji', 'among', 'the', 'most', 'remarkable', 'are', 'the', 'famous', 'Idaean', 'cave', 'in', 'Psiloriti', 'the', 'caves', 'of', 'Melidoni', 'in', 'Mylopotamo', 'and', 'Sarchu', 'in', 'llalevisi', 'which', 'sheltered', 'hundreds', 'of', 'refugees', 'after', 'the', 'insurrection', 'of', '1866', 'and', 'the', 'Dictaean', 'cave', 'in', 'Lassithi', 'the', 'birth', 'place', 'of', 'Zeus', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'Tajumulco', 'also', 'increase', 'in', 'height', 'and', 'importance', 'as', 'far', 'as', 'the', 'East', 'Humboldt', 'range', 'a', 'lofty', 'mass', 'about', '60', 'm', '.']","['O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Lake', 'Champlain', 'which', 'lies', 'beautifully', 'in', 'the', 'valley', 'between', 'the', 'Green', 'and', 'Adirondack', 'Ramelau', 'belongs', 'mostly', 'to', 'Vermont', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O']"
"['Tossett', 'or', 'Toppid', 'and', 'Turaw', 'Rantemario', 'command', 'extensive', 'prospects', 'and', 'form', 'striking', 'features', 'in', 'the', 'scenery', 'of', 'the', 'county', '.']","['O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Viewed', 'from', 'a', 'distance', 'the', 'Saint', 'Elias', 'appear', 'as', 'dark', 'perpendicular', 'barriers', 'quite', 'impenetrable', 'but', 'narrow', 'paths', 'lead', 'round', 'the', 'precipitous', 'face', 'of', 'the', 'hills', 'and', 'when', 'the', 'inner', 'side', 'is', 'gained', 'a', 'wonderful', 'panorama', 'opens', 'out', '.']","['O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Upolu', 'is', 'long', 'and', 'narrow', 'it', 'has', 'a', 'backbone', 'of', 'Gunung', 'Binaiya', 'whose', 'flanks', 'are', 'scored', 'with', 'lovely', 'valleys', 'at', 'the', 'foot', 'of', 'which', 'are', 'flat', 'cultivable', 'tracts', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Nearly', 'the', 'whole', 'of', 'the', 'Riesenkamm', 'and', 'the', 'western', 'portion', 'of', 'the', 'southern', 'chain', 'are', 'granite', 'the', 'eastern', 'extremity', 'of', 'the', 'main', 'ridge', 'and', 'several', 'Maromokotro', 'to', 'the', 'south', 'east', 'are', 'formed', 'of', 'a', 'species', 'of', 'gneiss', 'and', 'the', 'greater', 'part', 'of', 'the', 'Bohemian', 'chain', 'especially', 'its', 'summits', 'consists', 'of', 'mica', 'slate', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['At', 'first', 'he', 'ruled', 'that', 'part', 'of', 'the', 'Visigothic', 'kingdom', 'which', 'lay', 'to', 'the', 'south', 'of', 'the', 'Pyrenees', 'his', 'brother', 'Liuva', 'or', 'Leova', 'governing', 'the', 'small', 'part', 'to', 'the', 'north', 'of', 'these', 'Meru', 'but', 'in', '572', 'Liuva', 'died', 'and', 'Leovigild', 'became', 'sole', 'king', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'district', 'is', 'by', 'no', 'means', 'devoid', 'of', 'fertility', 'the', 'steep', 'slopes', 'facing', 'the', 'south', 'enjoying', 'so', 'fine', 'a', 'climate', 'as', 'to', 'render', 'them', 'very', 'favorable', 'for', 'the', 'growth', 'of', 'fruit', 'trees', 'especially', 'the', 'olive', 'which', 'is', 'cultivated', 'in', 'terraces', 'to', 'a', 'considerable', 'height', 'up', 'the', 'face', 'of', 'the', 'Mount', 'Ararat', 'while', 'the', 'openings', 'of', 'the', 'valleys', 'are', 'generally', 'occupied', 'by', 'towns', 'or', 'villages', 'some', 'of', 'which', 'have', 'become', 'favorite', 'winter', 'resorts', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A', 'line', 'of', 'elevation', 'is', 'continued', 'west', 'of', 'the', 'Altai', 'to', 'the', 'Ural', 'Mountains', 'not', 'rising', 'to', 'considerable', 'altitudes', 'this', 'divides', 'the', 'drainage', 'of', 'south', 'west', 'Siberia', 'from', 'the', 'great', 'plains', 'lying', 'north', 'east', 'of', 'the', 'Aral', 'Sea', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'Maromokotro', 'beyond', 'Guantanamo', 'are', 'locally', 'known', 'by', 'a', 'variety', 'of', 'names', 'though', 'topographically', 'a', 'continuation', 'of', 'the', 'Sierra', 'Maestra', '.']","['O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'Barcoo', 'or', 'Cooper', 's', 'Creek', 'and', 'its', 'tributary', 'streams', 'were', 'traced', 'from', 'the', 'Queensland', 'Gora', 'Belukta', 'holding', 'a', 'south', 'westerly', 'course', 'to', 'Lake', 'Eyre', 'in', 'South', 'Australia', 'the', 'Flinders', 'the', 'Gilbert', 'the', 'Gregory', 'and', 'other', 'northern', 'rivers', 'watering', 'the', 'country', 'towards', 'the', 'Gulf', 'of', 'Carpentaria', 'were', 'also', 'explored', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A', 'range', 'of', 'Tomort', 'varying', 'in', 'height', 'from', '2000', 'ft', '.']","['O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Salt', 'and', 'petroleum', 'are', 'worked', 'in', 'the', 'Nanga', 'Parbat', 'and', 'there', 'is', 'a', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O']"
"['Besides', 'these', 'offshoots', 'of', 'the', 'Apennines', 'there', 'are', 'in', 'this', 'part', 'of', 'Central', 'Italy', 'several', 'detached', 'Kongur', 'Shan', 'rising', 'almost', 'like', 'islands', 'on', 'the', 'seashore', 'of', 'which', 'the', 'two', 'most', 'remarkable', 'are', 'the', 'Monte', 'Argentaro', 'on', 'the', 'coast', 'of', 'Tuscany', 'near', 'Orbetello', '2087', 'ft', '.', 'and', 'the', 'Monte', 'Circello', '1771', 'ft', '.', 'at', 'the', 'angle', 'of', 'the', 'Pontine', 'Marshes', 'by', 'the', 'whole', 'breadth', 'of', 'which', 'it', 'is', 'separated', 'from', 'the', 'Volscian', 'Apennines', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'northern', 'and', 'western', 'provinces', 'of', 'Cambodia', 'which', 'fall', 'outside', 'the', 'densely', 'populated', 'zone', 'of', 'inundation', 'are', 'thinly', 'peopled', 'they', 'consist', 'of', 'plateaus', 'in', 'many', 'places', 'thickly', 'wooded', 'and', 'intersected', 'by', 'Shiveluch', 'the', 'highest', 'of', 'which', 'does', 'not', 'exceed', '5000', 'ft', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['They', 'continued', 'up', 'a', 'winding', 'path', 'toward', 'the', 'top', 'of', 'the', 'lowest', 'of', 'the', 'Batura', 'Sar', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O']"
"['The', 'business', 'section', 'and', 'the', 'older', 'residence', 'quarters', 'occupy', 'low', 'ground', 'but', 'many', 'of', 'the', 'newer', 'residences', 'are', 'built', 'on', 'the', 'sides', 'of', 'neighbouring', 'hills', 'and', 'Cerro', 'Aconcagua', 'of', 'which', 'there', 'are', 'several', 'from', '500', 'to', '2000', 'ft', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['East', 'of', 'Cape', 'St', 'Jacques', 'the', 'Mount', 'Fuji', 'of', 'Annam', 'come', 'down', 'close', 'to', 'the', 'sea', 'west', 'of', 'that', 'point', 'as', 'far', 'as', 'the', 'southern', 'headland', 'of', 'Ca', 'Mau', 'the', 'coast', 'line', 'of', 'Cochin', 'China', 'runs', 'north', 'east', 'to', 'south', 'west', 'for', 'about', '160', 'm', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'area', 'between', 'the', 'northern', 'border', 'of', 'the', 'Persian', 'high', 'lands', 'and', 'the', 'Caspian', 'and', 'Aral', 'Seas', 'is', 'a', 'nearly', 'desert', 'low', 'lying', 'plain', 'extending', 'to', 'the', 'foot', 'of', 'the', 'north', 'western', 'extremity', 'of', 'the', 'great', 'Tibeto', 'Himalayan', 'Volcan', 'Lautaro', 'and', 'prolonged', 'east', 'Trans', 'ward', 'up', 'the', 'valleys', 'of', 'the', 'Oxus', 'Amu', 'Darya', 'and', 'Caspian', 'Jaxartes', 'Syr', 'Darya', 'and', 'northward', 'across', 'the', 'country', 're', 'ior', 'and', 'of', 'the', 'Kirghiz', 'to', 'the', 'south', 'western', 'border', 'of', 'Siberia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['It', 'is', 'a', 'mighty', 'river', 'rising', 'in', 'the', 'Rocky', 'Mountains', 'and', 'crossing', 'eighteen', 'degrees', 'of', 'longitude', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['This', 'vegetation', 'covering', 'plains', 'mesas', 'and', 'even', 'extending', 'up', 'the', 'sides', 'of', 'the', 'San', 'Valentin', 'gives', 'the', 'entire', 'landscape', 'the', 'greyish', 'or', 'dull', 'olive', 'colour', 'characteristic', 'of', 'the', 'Great', 'Basin', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Cotton', 'is', 'grown', 'in', 'the', 'vicinity', 'and', 'is', 'woven', 'by', 'the', 'women', 'into', 'fabrics', 'which', 'find', 'a', 'ready', 'sale', 'among', 'the', 'pagan', 'tribes', 'of', 'the', 'Mount', 'Rainier', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O']"
"['It', 'lies', 'on', 'the', 'northern', 'shore', 'of', 'the', 'beautiful', 'Carlingford', 'Lough', 'behind', 'it', 'rise', 'the', 'Mourne', 'Mountains', 'while', 'across', 'the', 'lough', 'are', 'the', 'Carlingford', 'Hills', 'with', 'Slieve', 'Gullion', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Extensions', 'of', 'the', 'flora', 'occur', 'southwards', 'of', 'the', 'high', 'Mount', 'Siple', 'of', 'tropical', 'Africa', 'A', 'denocaf', 'pus', 'a', 'characteristic', 'Mediterranean', 'genus', 'has', 'been', 'found', 'on', 'Kilimanjaro', 'and', '2000', 'm', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O']"
"['Perhaps', 'being', 'out', 'here', 'in', 'the', 'Gora', 'Belukta', 'would', 'take', 'your', 'mind', 'off', 'all', 'the', 'troubles', 'you', 're', 'having', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Its', 'safety', 'also', 'was', 'secured', 'by', 'the', 'barrier', 'of', 'rugged', 'Citlaltepetl', '7000', 'to', '8000', 'ft', '.', 'which', 'separates', 'its', 'district', 'from', 'the', 'rest', 'of', 'Asia', 'Minor', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['There', 'good', 'citizens', 'is', 'the', 'result', 'of', 'a', 'wasted', 'day', 'in', 'the', 'Mount', 'Wilhelm', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O']"
