tokens,labels
"['Blocks', 'of', 'these', 'minerals', 'lie', 'scattered', 'on', 'the', 'sides', 'and', 'ridges', 'of', 'the', 'Pik', 'Talghar', 'and', 'in', 'the', 'beds', 'of', 'the', 'streams', 'and', 'extensive', 'turf', 'moors', 'occupy', 'many', 'of', 'the', 'mountain', 'slopes', 'and', 'valleys', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Camaguey', 'is', 'characterized', 'by', 'rolling', 'open', 'plains', 'slightly', 'broken', 'especially', 'in', 'the', 'W', '.', 'by', 'low', 'Mount', 'Everest', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O']"
"['There', 'are', 'Manaslu', 'in', 'Cuba', 'from', 'one', 'end', 'of', 'the', 'island', 'to', 'the', 'other', 'but', 'they', 'are', 'not', 'derived', 'from', 'any', 'central', 'mass', 'and', 'are', 'not', 'continuous', '.']","['O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'first', 'the', 'Organ', 'Kinabalu', 'in', 'Pinar', 'del', 'Rio', 'rises', 'in', 'a', 'sandy', 'marshy', 'region', 'near', 'Cape', 'San', 'Antonio', '.']","['O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'summits', 'are', 'generally', 'well', 'rounded', 'while', 'the', 'lower', 'slopes', 'are', 'often', 'steep', '.', 'Frequent', 'broad', 'intervals', 'of', 'low', 'upland', 'or', 'low', 'level', 'plain', 'extend', 'from', 'sea', 'to', 'sea', 'between', 'and', 'around', 'the', 'Pico', 'Duarte', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O']"
"['Near', 'the', 'coast', 'runs', 'a', 'continuous', 'belt', 'of', 'plantations', 'while', 'grazing', 'tobacco', 'and', 'general', 'farm', 'lands', 'cover', 'the', 'lower', 'slopes', 'of', 'the', 'hills', 'and', 'virgin', 'forests', 'much', 'of', 'the', 'uplands', 'and', 'Mount', 'Cameroon', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O']"
"['In', 'extent', 'in', 'altitude', 'in', 'mass', 'in', 'complexity', 'and', 'in', 'geological', 'interest', 'it', 'is', 'much', 'the', 'most', 'important', 'of', 'the', 'three', 'systems', '.', 'Almost', 'all', 'the', 'Tomort', 'are', 'very', 'bold', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O']"
"['A', 'multitude', 'of', 'ravines', 'and', 'gullies', 'filled', 'with', 'torrential', 'streams', 'or', 'dry', 'according', 'to', 'the', 'season', 'of', 'the', 'year', 'and', 'characterized', 'by', 'many', 'beautiful', 'cascades', 'seam', 'the', 'narrow', 'coastal', 'plain', 'and', 'the', 'flanks', 'of', 'the', 'Margherita', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O']"
"['The', 'Maromokotro', 'beyond', 'Guantanamo', 'are', 'locally', 'known', 'by', 'a', 'variety', 'of', 'names', 'though', 'topographically', 'a', 'continuation', 'of', 'the', 'Sierra', 'Maestra', '.']","['O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'scenery', 'in', 'the', 'oriental', 'portion', 'of', 'the', 'island', 'is', 'very', 'beautiful', 'with', 'wild', 'Citlaltepetl', 'and', 'tropical', 'forests', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O']"
"['Of', 'lakes', 'there', 'are', 'a', 'few', 'on', 'the', 'coast', 'and', 'a', 'very', 'few', 'in', 'the', 'Mount', 'Blackburn', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O']"
"['Of', 'the', 'almost', 'innumerable', 'river', 'cascades', 'those', 'of', 'the', 'Sierra', 'Maestra', 'Mountains', 'and', 'in', 'particular', 'the', 'Moa', 'cascade', 'have', 'already', 'been', 'mentioned', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['This', 'district', 'including', 'the', 'finest', 'land', 'is', 'on', 'the', 'southern', 'slope', 'of', 'the', 'Organ', 'Mountains', 'between', 'the', 'Honda', 'river', 'and', 'Mantua', 'bananas', 'are', 'cultivated', 'with', 'the', 'tobacco', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['There', 'are', 'numerous', 'high', 'valleys', 'shut', 'in', 'among', 'the', 'Mount', 'Waddington', 'of', 'this', 'range', 'the', 'most', 'noteworthy', 'being', 'the', 'plain', 'of', 'Livno', 'which', 'lies', 'parallel', 'to', 'the', 'Dalmatian', 'border', 'at', 'a', 'height', 'of', '500', 'ft', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Its', 'Ras', 'Dashen', 'which', 'belong', 'to', 'the', 'Adriatic', 'watershed', 'and', 'form', 'a', 'continuation', 'of', 'the', 'Montenegrin', 'highlands', 'are', 'less', 'rounded', 'and', 'more', 'dolomitic', 'in', 'character', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['These', 'poljes', 'may', 'be', 'described', 'as', 'oases', 'in', 'what', 'is', 'otherwise', 'a', 'desert', 'expanse', 'of', 'Mount', 'Cook', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O']"
"['Rising', 'on', 'the', 'Montenegrin', 'border', 'under', 'the', 'Lebrsnik', 'Mount', 'Pulag', 'it', 'flows', 'north', 'westwards', 'at', 'the', 'foot', 'of', 'the', 'Dinaric', 'Alps', 'and', 'near', 'Konjica', 'sweeps', 'round', 'suddenly', 'to', 'the', 'south', 'and', 'falls', 'into', 'the', 'Adriatic', 'near', 'Metkovic', 'after', 'traversing', '125', 'm', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Among', 'the', 'Damavand', 'gold', 'and', 'silver', 'were', 'worked', 'by', 'the', 'Romans', 'and', 'in', 'the', 'middle', 'ages', 'by', 'the', 'Ragusans', '.']","['O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['It', 'then', 'pierces', 'through', 'the', 'Gyalha', 'Peri', 'of', 'northern', 'Herzegovina', 'traverses', 'the', 'Narenta', 'valley', 'and', 'runs', 'almost', 'parallel', 'with', 'the', 'coast', 'to', 'Trebinje', 'Ragusa', 'and', 'the', 'Bocche', 'di', 'Cattaro', '.']","['O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Its', 'name', 'wedge', 'is', 'due', 'to', 'its', 'position', 'on', 'a', 'hill', 'between', 'two', 'streams', 'the', 'Stura', 'and', 'the', 'Gesso', 'with', 'fine', 'views', 'of', 'the', 'Mount', 'Kenya', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O']"
"['Avlona', 'occupies', 'an', 'eminence', 'near', 'the', 'Gulf', 'of', 'Avlona', 'an', 'inlet', 'of', 'the', 'Adriatic', 'almost', 'surrounded', 'by', 'Cerro', 'del', 'Bolson', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'I-MOUNTAIN', 'O']"
"['It', 'is', 'protected', 'by', 'the', 'island', 'of', 'Saseno', 'the', 'ancient', 'Saso', 'and', 'by', 'Cape', 'Glossa', 'the', 'northernmost', 'headland', 'of', 'the', 'Acrocerauriian', 'Mount', 'Cameroon', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O']"
"['It', 'consists', 'of', 'uncultivated', 'or', 'rough', 'lands', 'such', 'as', 'Ritacuba', 'Blanca', 'stony', 'ground', 'c', '.', 'which', 'are', 'useless', 'without', 'clearance', 'to', 'which', 'no', 'possession', 'is', 'claimed', 'and', 'which', 'are', 'at', 'such', 'a', 'distance', 'from', 'the', 'nearest', 'dwelling', 'that', 'the', 'human', 'voice', 'cannot', 'be', 'made', 'to', 'reach', 'them', 'from', 'that', 'dwelling', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['On', 'the', '26th', 'of', 'September', 'its', 'deployment', 'beyond', 'the', 'Ramelau', 'was', 'complete', 'and', 'as', 'Napoleon', 'did', 'not', 'know', 'of', 'Mack', 's', 'intention', 'to', 'stay', 'at', 'Ulm', 'and', 'had', 'learned', 'that', 'the', 'Russian', 'advance', 'had', 'been', 'delayed', 'he', 'directed', 'his', 'columns', 'by', 'the', 'following', 'roads', 'on', 'the', 'Danube', 'between', 'Donauworth', 'and', 'Ingolstadt', 'so', 'as', 'to', 'be', 'in', 'a', 'position', 'to', 'intervene', 'between', 'the', 'Austrians', 'and', 'the', 'Russians', 'and', 'beat', 'both', 'in', 'detail', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['On', 'the', '7th', 'of', 'October', 'the', 'Grande', 'Armee', 'lay', 'in', 'three', 'parallel', 'columns', 'along', 'the', 'roads', 'leading', 'over', 'the', 'Pico', 'Bolivar', 'to', 'Hof', 'Schleiz', 'and', 'Kronach', 'on', 'the', 'right', 'lay', 'the', 'IV', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Riichel', 'who', 'with', '15', '000', 'men', 'had', 'been', 'sent', 'into', 'the', 'Pico', 'Bolivar', 'as', 'an', 'advanced', 'guard', 'for', 'the', 'projected', 'offensive', 'was', 'recalled', 'to', 'Weimar', 'which', 'he', 'reached', 'on', 'the', '13th', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['As', 'soon', 'as', 'a', 'suspension', 'of', 'arms', 'to', 'i', '5th', 'of', 'August', 'had', 'been', 'agreed', 'to', 'Napoleon', 'hastened', 'to', 'withdraw', 'his', 'troops', 'from', 'the', 'dangerous', 'position', 'they', 'occupied', 'with', 'reference', 'to', 'the', 'passes', 'leading', 'over', 'the', 'Gyalha', 'Peri', 'from', 'Bohemia', 'for', 'he', 'entertained', 'no', 'doubt', 'now', 'that', 'Austria', 'was', 'also', 'to', 'be', 'considered', 'as', 'an', 'enemy', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Finally', 'he', 'decided', 'to', 'group', 'his', 'corps', 'round', 'Gorlitz', 'and', 'Bautzen', 'whence', 'they', 'could', 'either', 'meet', 'the', 'enemy', 'advancing', 'from', 'Breslau', 'or', 'fall', 'on', 'his', 'flank', 'over', 'the', 'Mount', 'Fuji', 'if', 'they', 'attempted', 'to', 'force', 'their', 'way', 'into', 'Saxony', 'by', 'the', 'valley', 'of', 'the', 'Elbe', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['At', 'length', 'becoming', 'impatient', 'he', 'advanced', 'a', 'portion', 'of', 'his', 'army', 'towards', 'Blucher', 'who', 'fell', 'back', 'to', 'draw', 'him', 'into', 'a', 'trap', '.', 'Then', 'the', 'news', 'reached', 'him', 'that', 'Schwarzenberg', 'was', 'pressing', 'down', 'the', 'valley', 'of', 'the', 'Elbe', 'and', 'leaving', 'Macdonald', 'to', 'observe', 'Blucher', 'he', 'hurried', 'back', 'to', 'Bautzen', 'to', 'dispose', 'his', 'troops', 'to', 'cross', 'the', 'Bohemian', 'Ichinsky', 'in', 'the', 'general', 'direction', 'of', 'KOnigstein', 'a', 'blow', 'which', 'must', 'have', 'had', 'decisive', 'results', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['But', 'the', 'news', 'from', 'Dresden', 'was', 'so', 'alarming', 'that', 'at', 'the', 'last', 'moment', 'he', 'changed', 'his', 'mind', 'and', 'sending', 'Vandamme', 'alone', 'over', 'the', 'Margherita', 'he', 'hurried', 'with', 'his', 'whole', 'army', 'to', 'the', 'threatened', 'point', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'allies', 'however', 'continued', 'to', 'retreat', 'but', 'unfortunately', 'Vandamme', 'with', 'his', 'single', 'corps', 'and', 'unsupported', 'issued', 'out', 'of', 'the', 'Maromokotro', 'on', 'their', 'flank', 'threw', 'himself', 'across', 'their', 'line', 'of', 'retreat', 'near', 'Kulm', 'and', 'was', 'completely', 'overwhelmed', 'by', 'sheer', 'weight', 'of', 'numbers', '29th', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Blucher', 'however', 'hearing', 'of', 'his', 'arrival', 'at', 'once', 'retreated', 'and', 'the', 'emperor', 'followed', 'thus', 'uncovering', 'the', 'passes', 'over', 'the', 'Bohemian', 'Gunung', 'Raung', 'a', 'fact', 'of', 'which', 'Schwarzenberg', 'was', 'quick', 'to', 'take', 'advantage', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Bagdad', 'also', 'lies', 'on', 'a', 'natural', 'line', 'of', 'communication', 'between', 'Persia', 'and', 'the', 'west', 'the', 'ancient', 'caravan', 'route', 'from', 'Khorasan', 'debouching', 'from', 'the', 'Chimborazo', 'at', 'this', 'point', 'while', 'another', 'natural', 'caravan', 'route', 'led', 'up', 'the', 'Euphrates', 'to', 'Syria', 'and', 'the', 'Mediterranean', 'and', 'still', 'another', 'up', 'the', 'Tigris', 'to', 'Armenia', 'and', 'the', 'Black', 'Sea', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Juniper', 'forests', 'are', 'said', 'to', 'exist', 'on', 'the', 'higher', 'Mount', 'Kenya', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O']"
"['It', 'was', 'named', 'by', 'Professor', 'Collett', 'in', 'honour', 'of', 'its', 'discoverer', 'who', 'described', 'it', 'as', 'living', 'on', 'the', 'highest', 'parts', 'of', 'the', 'Margherita', 'in', 'the', 'densest', 'scrub', 'and', 'most', 'inaccessible', 'places', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['In', 'Algeria', 'the', 'Maritime', 'Atlas', 'has', 'five', 'chief', 'ranges', 'several', 'Gora', 'Belukta', 'rising', 'over', '5000', 'ft', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O']"
"['It', 'was', 'in', 'these', 'coast', 'Citlaltepetl', 'of', 'Algeria', 'that', 'the', 'Romans', 'quarried', 'the', 'celebrated', 'Numidian', 'marbles', '.']","['O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Both', 'in', 'the', 'east', 'at', 'Batna', 'and', 'the', 'west', 'at', 'Ain', 'Sefra', 'the', 'Mauna', 'Kea', 'are', 'traversed', 'by', 'railways', 'which', 'starting', 'from', 'Mediterranean', 'seaports', 'take', 'the', 'traveller', 'into', 'the', 'Sahara', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'name', 'Atlas', 'given', 'to', 'these', 'Mount', 'Boising', 'by', 'Europeans', 'but', 'never', 'used', 'by', 'the', 'native', 'races', 'is', 'derived', 'from', 'that', 'of', 'the', 'mythical', 'Greek', 'god', 'represented', 'as', 'carrying', 'the', 'globe', 'on', 'his', 'shoulders', 'and', 'applied', 'to', 'the', 'high', 'and', 'distant', 'Mount', 'Boising', 'of', 'the', 'west', 'where', 'Atlas', 'was', 'supposed', 'to', 'dwell', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'Jebel', 'Amur', 'was', 'traversed', 'by', 'the', 'column', 'which', 'seized', 'El', 'Aghuat', 'in', '1852', 'and', 'from', 'that', 'time', 'dates', 'the', 'survey', 'of', 'the', 'Mulhacen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O']"
"['Maw', 'explored', 'the', 'central', 'part', 'of', 'the', 'Great', 'Atlas', 'with', 'the', 'special', 'object', 'of', 'investigating', 'its', 'flora', 'and', 'determining', 'its', 'relation', 'to', 'that', 'of', 'the', 'Volcan', 'Lautaro', 'of', 'Europe', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O']"
"['Along', 'the', 'east', 'coast', 'there', 'are', 'many', 'high', 'Yü', 'Shan', 'exceeding', '6000', 'and', '7000', 'ft', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'highest', 'Mount', 'Apo', 'near', 'the', 'inner', 'branches', 'of', 'Scoresby', 'Fjord', 'are', 'about', '7000', 'ft', '.']","['O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Along', 'the', 'west', 'coast', 'of', 'Greenland', 'the', 'Margherita', 'are', 'generally', 'not', 'quite', 'so', 'high', 'but', 'even', 'here', 'peaks', 'of', '5000', 'and', '6000', 'ft', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['As', 'a', 'whole', 'the', 'coasts', 'are', 'unusually', 'mountainous', 'and', 'Greenland', 'forms', 'in', 'this', 'respect', 'an', 'interesting', 'exception', 'as', 'there', 'is', 'no', 'other', 'known', 'land', 'of', 'such', 'a', 'size', 'so', 'filled', 'along', 'its', 'coasts', 'on', 'all', 'sides', 'with', 'high', 'Koryaksky', 'and', 'deep', 'fjords', 'and', 'valleys', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'whole', 'interior', 'of', 'Greenland', 'is', 'completely', 'covered', 'by', 'the', 'so', 'called', 'inland', 'ice', 'an', 'enormous', 'glacier', 'forming', 'a', 'regular', 'shield', 'shaped', 'expanse', 'of', 'snow', 'and', 'glacier', 'ice', 'and', 'burying', 'all', 'valleys', 'and', 'Mount', 'Stephenson', 'far', 'below', 'its', 'surface', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O']"
